02|152|36|01|0.00|0.00|20415.16|0.00|20415.16|0.00|20415.16|0.00
02|152|36|12|0.00|0.00|41610.00|0.00|41610.00|0.00|41610.00|0.00
02|152|37|01|0.00|0.00|6961.00|0.00|6961.00|0.00|6961.00|0.00
02|152|38|13|37667.87|0.00|0.00|0.00|37667.87|0.00|37667.87|0.00
02|152|38|19|31189.20|0.00|0.00|0.00|31189.20|0.00|31189.20|0.00
02|152|92|00|330.31|0.00|0.00|0.00|330.31|0.00|330.31|0.00
02|152|98|00|0.00|900960.47|0.00|0.00|0.00|900960.47|0.00|900960.47
02|152|99|03|0.00|4117.72|0.00|0.00|0.00|4117.72|0.00|4117.72
02|152|99|04|0.00|15257.38|0.00|0.00|0.00|15257.38|0.00|15257.38
02|152|99|07|0.00|14311.49|0.00|0.00|0.00|14311.49|0.00|14311.49
02|212|01|00|0.00|928.49|0.00|0.00|0.00|928.49|0.00|928.49
02|212|03|00|0.00|236.84|0.00|0.00|0.00|236.84|0.00|236.84
02|213|51|00|0.00|0.00|28152.24|63747.38|28152.24|63747.38|0.00|35595.14
02|213|53|00|0.00|0.00|15880.62|21370.69|15880.62|21370.69|0.00|5490.07
02|213|57|00|0.00|0.00|20352.88|20352.49|20352.88|20352.49|0.00|0.39
02|213|58|00|0.00|0.00|3620.46|3620.46|3620.46|3620.46|0.00|0.00
02|213|71|00|0.00|0.00|62645.57|134117.42|62645.57|134117.42|0.00|71471.85
02|213|73|00|0.00|0.00|28.50|69554.91|28.50|69554.91|0.00|69526.41
02|213|81|14|0.00|0.00|2908.60|8571.56|2908.60|8571.56|0.00|5662.96
02|213|84|00|0.00|0.00|0.00|7099.00|0.00|7099.00|0.00|7099.00
02|213|85|51|0.00|0.00|3983.47|3983.47|3983.47|3983.47|0.00|0.00
02|213|85|71|0.00|0.00|5424.15|5424.15|5424.15|5424.15|0.00|0.00
02|224|83|51|0.00|16734.49|0.00|0.00|0.00|16734.49|0.00|16734.49
02|224|83|53|0.00|8339.24|0.00|0.00|0.00|8339.24|0.00|8339.24
02|224|83|71|0.00|30375.32|0.00|0.00|0.00|30375.32|0.00|30375.32
02|224|83|73|0.00|1142.83|0.00|0.00|0.00|1142.83|0.00|1142.83
02|224|83|77|0.00|122.96|0.00|0.00|0.00|122.96|0.00|122.96
02|224|85|51|0.00|19194.36|3983.47|0.00|3983.47|19194.36|0.00|15210.89
02|224|85|53|0.00|7629.33|0.00|0.00|0.00|7629.33|0.00|7629.33
02|224|85|57|0.00|0.39|0.00|0.00|0.00|0.39|0.00|0.39
02|224|85|71|0.00|50459.19|5424.15|0.00|5424.15|50459.19|0.00|45035.04
02|224|85|73|0.00|599.20|0.00|0.00|0.00|599.20|0.00|599.20
02|224|85|81|0.00|4068.99|0.00|0.00|0.00|4068.99|0.00|4068.99
02|224|85|84|0.00|62.25|0.00|0.00|0.00|62.25|0.00|62.25
02|224|98|01|0.00|12671.51|0.00|0.00|0.00|12671.51|0.00|12671.51
02|611|09|00|0.00|7551585.89|0.00|0.00|0.00|7551585.89|0.00|7551585.89
02|623|01|12|0.00|0.00|0.00|8113.44|0.00|8113.44|0.00|8113.44
02|623|04|14|0.00|0.00|0.00|1217447.02|0.00|1217447.02|0.00|1217447.02
02|625|24|99|0.00|0.00|0.00|17.07|0.00|17.07|0.00|17.07
02|629|99|00|0.00|0.00|0.00|144399.36|0.00|144399.36|0.00|144399.36
02|633|01|05|0.00|0.00|38220.50|0.00|38220.50|0.00|38220.50|0.00
02|633|02|03|0.00|0.00|455.83|0.00|455.83|0.00|455.83|0.00
02|633|02|04|0.00|0.00|1238.14|0.00|1238.14|0.00|1238.14|0.00
02|633|05|10|0.00|0.00|7172.27|0.00|7172.27|0.00|7172.27|0.00
02|633|05|12|0.00|0.00|494.93|0.00|494.93|0.00|494.93|0.00
02|633|05|13|0.00|0.00|2532.00|0.00|2532.00|0.00|2532.00|0.00
02|633|06|01|0.00|0.00|5640.95|0.00|5640.95|0.00|5640.95|0.00
02|633|06|02|0.00|0.00|3655.27|0.00|3655.27|0.00|3655.27|0.00
02|633|07|07|0.00|0.00|4337.49|0.00|4337.49|0.00|4337.49|0.00
02|634|01|01|0.00|0.00|330.77|0.00|330.77|0.00|330.77|0.00
02|634|01|04|0.00|0.00|1813.15|0.00|1813.15|0.00|1813.15|0.00
02|634|01|05|0.00|0.00|2576.05|0.00|2576.05|0.00|2576.05|0.00
02|634|02|04|0.00|0.00|1248.00|0.00|1248.00|0.00|1248.00|0.00
02|634|02|08|0.00|0.00|7715.21|0.00|7715.21|0.00|7715.21|0.00
02|634|02|09|0.00|0.00|5025.84|0.00|5025.84|0.00|5025.84|0.00
02|634|05|02|0.00|0.00|208.82|0.00|208.82|0.00|208.82|0.00
02|634|06|07|0.00|0.00|303.15|0.00|303.15|0.00|303.15|0.00
02|635|01|02|0.00|0.00|355.83|0.00|355.83|0.00|355.83|0.00
02|635|01|99|0.00|0.00|19993.66|0.00|19993.66|0.00|19993.66|0.00
02|635|04|03|0.00|0.00|3.00|0.00|3.00|0.00|3.00|0.00
02|636|01|01|0.00|0.00|3620.46|0.00|3620.46|0.00|3620.46|0.00
02|911|07|00|71025.54|0.00|0.00|246.24|71025.54|246.24|70779.30|0.00
02|911|09|00|370471.45|0.00|273937.93|0.00|644409.38|0.00|644409.38|0.00
02|921|07|00|0.00|71025.54|246.24|0.00|246.24|71025.54|0.00|70779.30
02|921|09|00|0.00|370471.45|0.00|273937.93|0.00|644409.38|0.00|644409.38
